title,subTitle,totalScore,categoryName,address,locatedIn,neighborhood,street,city,postalCode,state,countryCode,plusCode,website,phone,temporarilyClosed,permanentlyClosed,isAdvertisement,rank,placeId,url,searchPageUrl,searchString,location,scrapedAt,popularTimesLiveText,popularTimesLivePercent,reviewsCountText,reviewsCount,imageUrls
A1 Services,,1,Air compressor repair service,"20, 14 Cross, Cholur Palya, Cholur Palya, Cholourpalya, Bengaluru, Karnataka 560023",,"20, 14 Cross, Cholur Palya, Cholur Palya","20, 14 Cross, Cholur Palya, Cholur Palya",Bengaluru,560023,Karnataka,IN,"XGCX+HW Bengaluru, Karnataka",,080 2335 6520,,,,58,ChIJVVVVpeQ9rjsRvZNgjSh1PyA,"https://www.google.com/maps/place/A1+Services/@12.9713781,77.5475838,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3de4a5555555:0x203f75288d6093bd!8m2!3d12.9713213!4d77.549747?hl=en","https://www.google.com/maps/search/Air+Compressor+Repair+Service+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",Air Compressor Repair Service in Bangalore,"{""lat"":12.9713213,""lng"":77.549747}",2021-02-05T19:10:36.106Z,,,1,1,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
LG Ac Air Conditioner Service Center,,,Air compressor repair service,"HAL 2nd Stage, Kodihalli, Bengaluru, Karnataka 560008",,,,Bengaluru,560008,Karnataka,IN,"XJ6W+FW Bengaluru, Karnataka",,,,,,59,ChIJQ56lUGUVrjsR9-XMJ7bEq7Y,"https://www.google.com/maps/place/LG+Ac+Air+Conditioner+Service+Center/@12.9611618,77.6450648,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae156550a59e43:0xb6abc4b627cce5f7!8m2!3d12.9611618!4d77.6472535?hl=en","https://www.google.com/maps/search/Air+Compressor+Repair+Service+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",Air Compressor Repair Service in Bangalore,"{""lat"":12.9611618,""lng"":77.6472535}",2021-02-05T19:10:30.073Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
LG Ac Air Conditioner Service Center,,,Air compressor repair service,"Venkataswami Layout, Adugodi, Bengaluru, Karnataka 560047",,,,Bengaluru,560047,Karnataka,IN,"WJW8+XX Bengaluru, Karnataka",,,,,,57,ChIJdSh9mqsVrjsRZN_lSmCQGCw,"https://www.google.com/maps/place/LG+Ac+Air+Conditioner+Service+Center/@12.9474546,77.6152658,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae15ab9a7d2875:0x2c1890604ae5df64!8m2!3d12.9474546!4d77.6174545?hl=en","https://www.google.com/maps/search/Air+Compressor+Repair+Service+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",Air Compressor Repair Service in Bangalore,"{""lat"":12.9474546,""lng"":77.6174545}",2021-02-05T19:10:33.910Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Panasonic Ac Air Conditioner Service Center,,,Air compressor repair service,"Raghavendra Colony, Chamrajpet, Bengaluru, Karnataka 560018",,,,Bengaluru,560018,Karnataka,IN,,,,,,,60,ChIJzeBbmBMVrjsRyhuv_3ZZriM,"https://www.google.com/maps/place/Panasonic+Ac+Air+Conditioner+Service+Center/@12.9569885,77.554978,15z/data=!3m1!4b1!4m5!3m4!1s0x3bae1513985be0cd:0x23ae5976ffaf1bca!8m2!3d12.9569886!4d77.5637328?hl=en","https://www.google.com/maps/search/Air+Compressor+Repair+Service+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",Air Compressor Repair Service in Bangalore,"{""lat"":12.9569886,""lng"":77.5637328}",2021-02-05T19:10:36.387Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Carrier Bus A/C Service Center,,,Air compressor repair service,"NH 4 toll booth, Sy,No.23&24,Adakamaranahalli,Dasanpura Hobli Makalu post, near Himalaya Drug, Bengaluru, Karnataka 562162",,"NH 4 toll booth, Sy,No.23&24,Adakamaranahalli,Dasanpura Hobli Makalu post, near Himalaya Drug","NH 4 toll booth, Sy,No.23&24,Adakamaranahalli,Dasanpura Hobli Makalu post, near Himalaya Drug",Bengaluru,562162,Karnataka,IN,"3C9W+XJ Bengaluru, Karnataka",,,,,,56,ChIJx3JUZHslrjsRHxx7jdI_t8k,"https://www.google.com/maps/place/Carrier+Bus+A%2FC+Service+Center/@13.0698767,77.4443248,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae257b645472c7:0xc9b73fd28d7b1c1f!8m2!3d13.0698767!4d77.4465135?hl=en","https://www.google.com/maps/search/Air+Compressor+Repair+Service+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",Air Compressor Repair Service in Bangalore,"{""lat"":13.0698767,""lng"":77.4465135}",2021-02-05T19:10:45.616Z,,,,,"[""https://lh5.googleusercontent.com/p/AF1QipMpj65iclwC6T-pBrY0QMA06mLNxwFNIX7VRLtC=w1920-h1080-k-no""]"
Panasonic Ac Air Conditioner Service Center,,,Air compressor repair service,"Bashyam Nagar, 2nd Stage, Rajajinagar, Bengaluru, Karnataka 560021",,,,Bengaluru,560021,Karnataka,IN,"XHV7+28 Bengaluru, Karnataka",,,,,,55,ChIJS8t48dkXrjsRl8078H7yjtI,"https://www.google.com/maps/place/Panasonic+Ac+Air+Conditioner+Service+Center/@12.992521,77.5610975,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae17d9f178cb4b:0xd28ef27ef03bcd97!8m2!3d12.992521!4d77.5632862?hl=en","https://www.google.com/maps/search/Air+Compressor+Repair+Service+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",Air Compressor Repair Service in Bangalore,"{""lat"":12.992521,""lng"":77.5632862}",2021-02-05T19:10:48.898Z,,,,,"[""https://lh5.googleusercontent.com/p/AF1QipNsaKvLCTW1bIF04MmkChqkM1X0fVl5a8-LRyVQ=w1920-h1080-k-no""]"
Panasonic Ac Air Conditioner Service Center,,,Air compressor repair service,"New Guddadahalli, Guddadahalli, Bengaluru, Karnataka 560026",,,,Bengaluru,560026,Karnataka,IN,"XG4W+R5 Bengaluru, Karnataka",,,,,,54,ChIJqyNYKgI_rjsRmLwx7EBTLUc,"https://www.google.com/maps/place/Panasonic+Ac+Air+Conditioner+Service+Center/@12.9570567,77.5432733,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3f022a5823ab:0x472d5340ec31bc98!8m2!3d12.9570568!4d77.5454618?hl=en","https://www.google.com/maps/search/Air+Compressor+Repair+Service+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",Air Compressor Repair Service in Bangalore,"{""lat"":12.9570568,""lng"":77.5454618}",2021-02-05T19:10:49.807Z,,,,,"[""https://lh5.googleusercontent.com/p/AF1QipO3_XrtCOn_XxRWxczK5Ht1hdxHcg7HjvK-4dGi=w1920-h1080-k-no""]"
LG Ac Air Conditioner Service Center,,,Air compressor repair service,"Muniswamy Garden, Neelasandra, Bengaluru, Karnataka 560027",,,,Bengaluru,560027,Karnataka,IN,"XJ55+6M Bengaluru, Karnataka",,,,,,52,ChIJ43EXQQwVrjsRAT6Qje8bmzI,"https://www.google.com/maps/place/LG+Ac+Air+Conditioner+Service+Center/@12.9580302,77.6070329,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae150c411771e3:0x329b1bef8d903e01!8m2!3d12.9580302!4d77.6092216?hl=en","https://www.google.com/maps/search/Air+Compressor+Repair+Service+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",Air Compressor Repair Service in Bangalore,"{""lat"":12.9580302,""lng"":77.6092216}",2021-02-05T19:11:04.588Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
S.D. PNEUMATICS,,3.7,Air compressor repair service,"456, 10, 4th Main Rd, Manjunath Nagar, 1st stage, Ramamurthy Nagar, Bengaluru, Karnataka 560079",,"456, 10, 4th Main Rd","456, 10, 4th Main Rd",Bengaluru,560079,Karnataka,IN,"XGVW+2C Bengaluru, Karnataka",sdpneumatics.in,080 4809 0529,,,,51,ChIJK8e555M9rjsR9N_ceU3CRXI,"https://www.google.com/maps/place/S.D.+PNEUMATICS/@12.9925022,77.5438604,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d93e7b9c72b:0x7245c24d79dcdff4!8m2!3d12.9925022!4d77.5460491?hl=en","https://www.google.com/maps/search/Air+Compressor+Repair+Service+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",Air Compressor Repair Service in Bangalore,"{""lat"":12.9925022,""lng"":77.5460491}",2021-02-05T19:11:19.896Z,,,3,3,"[""https://lh5.googleusercontent.com/p/AF1QipMQyiCzp3zUrVYN1IepmyMWLmegK3b25tL5nBWh=w1920-h1080-k-no""]"
LG Ac Air Conditioner Service Center,,,Air compressor repair service,"Indira Nagar II Stage, laksmipuram, Indiranagar, Bengaluru, Karnataka 560038",,,,Bengaluru,560038,Karnataka,IN,"XJJP+FV Bengaluru, Karnataka",,,,,,53,ChIJ7yQ0xsoXrjsR1AKMy6Nr1wk,"https://www.google.com/maps/place/LG+Ac+Air+Conditioner+Service+Center/@12.9812459,77.6349572,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae17cac63424ef:0x9d76ba3cb8c02d4!8m2!3d12.9812459!4d77.6371459?hl=en","https://www.google.com/maps/search/Air+Compressor+Repair+Service+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",Air Compressor Repair Service in Bangalore,"{""lat"":12.9812459,""lng"":77.6371459}",2021-02-05T19:11:05.237Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Airconditioner service,,,Air compressor repair service,"4th A Cross Rd, Lakkasandra, Laljinagar, Wilson Garden, Bengaluru, Karnataka 560030",,4th A Cross Rd,4th A Cross Rd,Bengaluru,560030,Karnataka,IN,"WJR2+42 Bengaluru, Karnataka",,,,,,50,ChIJizmGnTEVrjsRwTrjTZaw9xM,"https://www.google.com/maps/place/Airconditioner+service/@12.9402911,77.5979073,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae15319d86398b:0x13f7b0964de33ac1!8m2!3d12.9402911!4d77.600096?hl=en","https://www.google.com/maps/search/Air+Compressor+Repair+Service+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",Air Compressor Repair Service in Bangalore,"{""lat"":12.9402911,""lng"":77.600096}",2021-02-05T19:11:17.361Z,,,,,"[""https://lh5.googleusercontent.com/p/AF1QipPONniLYmn957iGfi12gpTf3REobv5F1dFnFCz0=w1920-h1080-k-no""]"
S Air Conditioning,,5,Air compressor repair service,"3/1, 4th Main Rd, KEB Colony, 1st Stage, BTM Layout, Bengaluru, Karnataka 560029",,"3/1, 4th Main Rd","3/1, 4th Main Rd",Bengaluru,560029,Karnataka,IN,"WJC4+2P Bengaluru, Karnataka",,098865 08119,,,,48,ChIJ-6ZfxZwVrjsRipJ_7YsWJYw,"https://www.google.com/maps/place/S+Air+Conditioning/@12.9200469,77.6046644,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae159cc55fa6fb:0x8c25168bed7f928a!8m2!3d12.9200469!4d77.6068531?hl=en","https://www.google.com/maps/search/Air+Compressor+Repair+Service+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",Air Compressor Repair Service in Bangalore,"{""lat"":12.9200469,""lng"":77.6068531}",2021-02-05T19:11:32.423Z,,,1,1,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Voltas Ac Air Conditioner Service Center,,1,Air compressor repair service,"Siddanna Layout, Banashankari Stage II, Banashankari, Bengaluru, Karnataka 560070",,,,Bengaluru,560070,Karnataka,IN,"WHF8+WF Bengaluru, Karnataka",,,,,,49,ChIJQ_qnL1gVrjsRNQWS9I1dW7A,"https://www.google.com/maps/place/Voltas+Ac+Air+Conditioner+Service+Center/@12.9248711,77.5640519,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae15582fa7fa43:0xb05b5d8df4920535!8m2!3d12.9248711!4d77.5662406?hl=en","https://www.google.com/maps/search/Air+Compressor+Repair+Service+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",Air Compressor Repair Service in Bangalore,"{""lat"":12.9248711,""lng"":77.5662406}",2021-02-05T19:11:32.601Z,,,1,1,"[""https://lh5.googleusercontent.com/p/AF1QipPxviLiVuBPrFKV68MLCL19_LUOalO4PWktQvQ7=w1920-h1080-k-no""]"
LG Ac Air Conditioner Service Center,,,Air compressor repair service,"Vasanth Nagar, Bengaluru, Karnataka 560001",,,,Bengaluru,560001,Karnataka,IN,,,,,,,47,ChIJW4bnaIEXrjsReshlfDjDEc4,"https://www.google.com/maps/place/LG+Ac+Air+Conditioner+Service+Center/@12.9910868,77.5832747,15z/data=!3m1!4b1!4m5!3m4!1s0x3bae178168e7865b:0xce11c3387c65c87a!8m2!3d12.9910869!4d77.5920295?hl=en","https://www.google.com/maps/search/Air+Compressor+Repair+Service+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",Air Compressor Repair Service in Bangalore,"{""lat"":12.9910869,""lng"":77.5920295}",2021-02-05T19:11:39.325Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
SAMSUNG AC Washing Machine Refrigerator Service Center Bangalore,,,Air compressor repair service,"Ashwath Nagar, HBR Layout, Bengaluru, Karnataka 560077",,,,Bengaluru,560077,Karnataka,IN,"2JWM+GF Bengaluru, Karnataka",,,1,,,46,ChIJD9phQboXrjsR-8TJgOmWd5g,"https://www.google.com/maps/place/SAMSUNG+AC+Washing+Machine+Refrigerator+Service+Center+Bangalore/@13.0463205,77.6315422,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae17ba4161da0f:0x987796e980c9c4fb!8m2!3d13.0463205!4d77.6337309?hl=en","https://www.google.com/maps/search/Air+Compressor+Repair+Service+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",Air Compressor Repair Service in Bangalore,"{""lat"":13.0463205,""lng"":77.6337309}",2021-02-05T19:11:42.672Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Godrej Top Loading Air Conditioner- Fully Automatic Repair Center in Kalyan Nagar,,,Air compressor repair service,"3rd Main Rd, HRBR Layout 3rd Block, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka 560043",,3rd Main Rd,3rd Main Rd,Bengaluru,560043,Karnataka,IN,"2JFM+VV Bengaluru, Karnataka",,,,,,45,ChIJA_ow_jQXrjsRTtGSBvJbs7c,"https://www.google.com/maps/place/Godrej+Top+Loading+Air+Conditioner-+Fully+Automatic+Repair+Center+in+Kalyan+Nagar/@13.0247353,77.6324677,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1734fe30fa03:0xb7b35bf20692d14e!8m2!3d13.0247375!4d77.6346428?hl=en","https://www.google.com/maps/search/Air+Compressor+Repair+Service+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",Air Compressor Repair Service in Bangalore,"{""lat"":13.0247375,""lng"":77.6346428}",2021-02-05T19:11:44.732Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
"Godrej Top Loading Air Conditioner- Fully Automatic Repair Center in Vimanapura,",,,Air compressor repair service,"33, 3rd Cross Rd, Islampur, Vimanapura, Bengaluru, Karnataka 560017",,"33, 3rd Cross Rd","33, 3rd Cross Rd",Bengaluru,560017,Karnataka,IN,"XM69+XW Bengaluru, Karnataka",,,,,,44,ChIJG3P_a-oTrjsRmb0DaVGnzl4,"https://www.google.com/maps/place/Godrej+Top+Loading+Air+Conditioner-+Fully+Automatic+Repair+Center+in+Vimanapura,/@12.9624865,77.6675789,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae13ea6bff731b:0x5ecea7516903bd99!8m2!3d12.9624865!4d77.6697676?hl=en","https://www.google.com/maps/search/Air+Compressor+Repair+Service+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",Air Compressor Repair Service in Bangalore,"{""lat"":12.9624865,""lng"":77.6697676}",2021-02-05T19:11:44.833Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Chicago Pneumatics India Ltd,,3,Air compressor repair service,"No.6, Gandhi Bazaar Main Rd, Gandhi Bazaar, Basavanagudi, Bengaluru, Karnataka 560004",,"No.6, Gandhi Bazaar Main Rd","No.6, Gandhi Bazaar Main Rd",Bengaluru,560004,Karnataka,IN,"WHWC+2H Bengaluru, Karnataka",,080 4298 1000,,,,42,ChIJNS7eYZ8VrjsRJmANiArCaGI,"https://www.google.com/maps/place/Chicago+Pneumatics+India+Ltd/@12.9450336,77.5692711,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae159f61de2e35:0x6268c20a880d6026!8m2!3d12.9450336!4d77.5714598?hl=en","https://www.google.com/maps/search/Air+Compressor+Repair+Service+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",Air Compressor Repair Service in Bangalore,"{""lat"":12.9450336,""lng"":77.5714598}",2021-02-05T19:12:08.935Z,,,2,2,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
godrej Service Center In Bengaluru,,,Air compressor repair service,"Nagavarapalya, C V Raman Nagar, Bengaluru, Karnataka 560093",,,,Bengaluru,560093,Karnataka,IN,"XMQ8+JH Bengaluru, Karnataka",,,,,,43,ChIJNT_zt5MRrjsRk7th_HxXauA,"https://www.google.com/maps/place/godrej+Service+Center+In+Bengaluru/@12.9890119,77.6643089,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1193b7f33f35:0xe06a577cfc61bb93!8m2!3d12.9890119!4d77.6664976?hl=en","https://www.google.com/maps/search/Air+Compressor+Repair+Service+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",Air Compressor Repair Service in Bangalore,"{""lat"":12.9890119,""lng"":77.6664976}",2021-02-05T19:11:54.564Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
M K METAL MART,,3.6,Home goods store,"#68/1, 80 FEET ROAD KATTARIGUPPA, MAIN ROAD B S K 3RD STAGE, Bengaluru, Karnataka 560085",,"#68/1, 80 FEET ROAD KATTARIGUPPA, MAIN ROAD B S K 3RD STAGE","#68/1, 80 FEET ROAD KATTARIGUPPA, MAIN ROAD B S K 3RD STAGE",Bengaluru,560085,Karnataka,IN,"WHJ3+44 Bengaluru, Karnataka",,,,,,120,ChIJBTFtny0-rjsRY9KDyuPEO5A,"https://www.google.com/maps/place/M+K+METAL+MART/@12.930277,77.5505671,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3e2d9f6d3105:0x903bc4e3ca83d263!8m2!3d12.930277!4d77.5527558?hl=en","https://www.google.com/maps/search/Air+Filter+Supplier+in+Bangalore/@13.0882979,77.4705047,12z/data=!3m1!4b1?hl=en",Air Filter Supplier in Bangalore,"{""lat"":12.930277,""lng"":77.5527558}",2021-02-05T19:12:12.165Z,,,5,5,"[""https://lh6.googleusercontent.com/proxy/0fBXGilO3vtyRZvi2tYHGk9MW3cxcFHU2zd-hIDvL2hMJFguUfZto7mEvYtjw-AnkH5d2yopSxMoACVASjEgfuoNxPqbCnpMuOX50zv4PI9ji6RSmnlGx2ym-r_29LCXwgx45tHIBLranbtnznoa1C87ieI=w1920-h1080-k-no""]"
Kent service office,,5,Water Filter Supplier,"Koramangala Water Tank, Santhosapuram, John Nagar, Koramangala, Bengaluru, Karnataka 560034",,Koramangala Water Tank,Koramangala Water Tank,Bengaluru,560034,Karnataka,IN,"WJHC+33 Bengaluru, Karnataka",kent.co.in,073536 84988,,,,119,ChIJ5ZWtkk8VrjsR_TNE11wcDj4,"https://www.google.com/maps/place/Kent+service+office/@12.9276358,77.6180426,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae154f92ad95e5:0x3e0e1c5cd74433fd!8m2!3d12.9276358!4d77.6202313?hl=en","https://www.google.com/maps/search/Air+Filter+Supplier+in+Bangalore/@13.0882979,77.4705047,12z/data=!3m1!4b1?hl=en",Air Filter Supplier in Bangalore,"{""lat"":12.9276358,""lng"":77.6202313}",2021-02-05T19:12:18.068Z,,,1,1,"[""https://lh5.googleusercontent.com/p/AF1QipPWYgReOm1dBhAJKLcszohX42YgPoRLo3Eb5lHp=w1920-h1080-k-no""]"
Voltas Ac Air Conditioner Service Center,,,Air compressor repair service,"BHEL Layout, Sreenivas Nagar, Nandini Layout, Bengaluru, Karnataka 560096",,,,Bengaluru,560096,Karnataka,IN,"2G6J+HF Bengaluru, Karnataka",,,,,,41,ChIJg-c98fw9rjsRBYkVFdrN7So,"https://www.google.com/maps/place/Voltas+Ac+Air+Conditioner+Service+Center/@13.0114558,77.528941,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3dfcf13de783:0x2aedcdda15158905!8m2!3d13.0114558!4d77.5311297?hl=en","https://www.google.com/maps/search/Air+Compressor+Repair+Service+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",Air Compressor Repair Service in Bangalore,"{""lat"":13.0114558,""lng"":77.5311297}",2021-02-05T19:12:10.176Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Shree Rana Home Appliances,,5,Appliance store,"R T Post, #10/1 Shop No 3 3rd Cross Manarayana, Sultanpalya Main Rd, RT Nagar, Manorayana Palya, RT Nagar, Bengaluru, Karnataka 560032",,"R T Post, #10/1 Shop No 3 3rd Cross Manarayana, Sultanpalya Main Rd","R T Post, #10/1 Shop No 3 3rd Cross Manarayana, Sultanpalya Main Rd",Bengaluru,560032,Karnataka,IN,"2JH3+9Q Bengaluru, Karnataka",,088674 62608,,,,118,ChIJbX-S3aYXrjsRVKXcmpI50T4,"https://www.google.com/maps/place/Shree+Rana+Home+Appliances/@13.028474,77.6022733,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae17a6dd927f6d:0x3ed139929adca554!8m2!3d13.02847!4d77.60448?hl=en","https://www.google.com/maps/search/Air+Filter+Supplier+in+Bangalore/@13.0882979,77.4705047,12z/data=!3m1!4b1?hl=en",Air Filter Supplier in Bangalore,"{""lat"":13.02847,""lng"":77.60448}",2021-02-05T19:12:26.188Z,,,20,20,"[""https://lh5.googleusercontent.com/p/AF1QipMnr7p3jxPh1VMux9BjwAKkhok0TBnMmZVGKB_f=w1920-h1080-k-no""]"
Filtrex Technologies Pvt. Ltd,,4.2,Water Filter Supplier,"#36/4, Raghavendra Nagar Near Ring Road 4th Cross Road, HBR Layout, Bengaluru, Karnataka 560043",,"#36/4, Raghavendra Nagar Near Ring Road 4th Cross Road","#36/4, Raghavendra Nagar Near Ring Road 4th Cross Road",Bengaluru,560043,Karnataka,IN,"2JHP+37 Bengaluru, Karnataka",filtrextechnologies.com,080 4920 6500,,,,115,ChIJAQAA0DoXrjsRCHTyB6on4xI,"https://www.google.com/maps/place/Filtrex+Technologies+Pvt.+Ltd/@13.0276832,77.6335389,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae173ad0000001:0x12e327aa07f27408!8m2!3d13.0276832!4d77.6357276?hl=en","https://www.google.com/maps/search/Air+Filter+Supplier+in+Bangalore/@13.0882979,77.4705047,12z/data=!3m1!4b1?hl=en",Air Filter Supplier in Bangalore,"{""lat"":13.0276832,""lng"":77.6357276}",2021-02-05T19:12:37.450Z,,,91,91,"[""https://lh5.googleusercontent.com/p/AF1QipMc7z0h-P4Upg6ZKyF7Q3Z_xv0tnE64h6SmlGZK=w1920-h1080-k-no""]"
Mann And Hummel Filter Pvt. Ltd.,,4.2,Machining manufacturer,"2nd Floor, Prasad Enclave, 118, 119, Industrial Suburb, 2nd Stage, 5th Main, Yeshwantpura, Bengaluru, Karnataka 560022",,"2nd Floor, Prasad Enclave, 118, 119, Industrial Suburb, 2nd Stage, 5th Main, Yeshwantpura","2nd Floor, Prasad Enclave, 118, 119, Industrial Suburb, 2nd Stage, 5th Main, Yeshwantpura",Bengaluru,560022,Karnataka,IN,"2GHJ+MP Bengaluru, Karnataka",mann-hummel.com,080 4020 7100,,,,114,ChIJtdKxJGs9rjsRv2h80T2iW70,"https://www.google.com/maps/place/Mann+And+Hummel+Filter+Pvt.+Ltd./@13.0291978,77.52968,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d6b24b1d2b5:0xbd5ba23dd17c68bf!8m2!3d13.0291758!4d77.5319194?hl=en","https://www.google.com/maps/search/Air+Filter+Supplier+in+Bangalore/@13.0882979,77.4705047,12z/data=!3m1!4b1?hl=en",Air Filter Supplier in Bangalore,"{""lat"":13.0291758,""lng"":77.5319194}",2021-02-05T19:12:43.102Z,,,13,13,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Vinstar Aquafresh Systems,,,Water Filter Supplier,"Cambridge College Rd, Jai Bhuvaneshwari Layout, HV Residence, Krishnarajapura, Bengaluru, Karnataka 560036",,Cambridge College Rd,Cambridge College Rd,Bengaluru,560036,Karnataka,IN,"2P83+6H Bengaluru, Karnataka",,,,,,117,ChIJ9Ro-mo0RrjsRnwtGM_kuT-c,"https://www.google.com/maps/place/Vinstar+Aquafresh+Systems/@13.0155815,77.7016884,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae118d9a3e1af5:0xe74f2ef933460b9f!8m2!3d13.0155815!4d77.7038771?hl=en","https://www.google.com/maps/search/Air+Filter+Supplier+in+Bangalore/@13.0882979,77.4705047,12z/data=!3m1!4b1?hl=en",Air Filter Supplier in Bangalore,"{""lat"":13.0155815,""lng"":77.7038771}",2021-02-05T19:12:28.872Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Eureka Forbes Ltd,,4.3,Water purification company,"No:745, B Block AECS Layout, Singasandra Near Old Royal Enfield Show Room, Near Pillar No: 110, Hosur Rd, opp. More Mega Mart, Bengaluru, Karnataka 560068",,"No:745, B Block AECS Layout, Singasandra Near Old Royal Enfield Show Room, Near Pillar No: 110, Hosur Rd, opp. More Mega Mart","No:745, B Block AECS Layout, Singasandra Near Old Royal Enfield Show Room, Near Pillar No: 110, Hosur Rd, opp. More Mega Mart",Bengaluru,560068,Karnataka,IN,"VM38+J9 Bengaluru, Karnataka",eurekaforbes.com,0120 509 7240,,,,112,ChIJj4xoW9sUrjsRzFPGI01Oems,"https://www.google.com/maps/place/Eureka+Forbes+Ltd/@12.8540854,77.6637935,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae14db5b688c8f:0x6b7a4e4d23c653cc!8m2!3d12.8540854!4d77.6659822?hl=en","https://www.google.com/maps/search/Air+Filter+Supplier+in+Bangalore/@13.0882979,77.4705047,12z/data=!3m1!4b1?hl=en",Air Filter Supplier in Bangalore,"{""lat"":12.8540854,""lng"":77.6659822}",2021-02-05T19:12:49.278Z,,,3,3,"[""https://lh5.googleusercontent.com/p/AF1QipMiHmfVhsGdZrnkPasVquuxZyp9Q8mrrNQNi5I=w1920-h1080-k-no""]"
